ID	oID	Gal	RA	DEC	U	B	V	R	I	J	H	K	3.6	4.5	5.8	8.0	W1	W2	W3	W4	F_U_Jy	F_B_Jy	F_V_Jy	F_R_Jy	F_I_Jy	F_J_Jy	F_H_Jy	F_K_Jy	F_3.6_Jy	F_4.5_Jy	F_5.8_Jy	F_8.0_Jy	F_W1_Jy	F_W2_Jy	F_W3_Jy	F_W4_Jy	F_0.36_um	lam_F_0.36_um	F_0.44_um	lam_F_0.44_um	F_0.55_um	lam_F_0.55_um	F_0.71_um	lam_F_0.71_um	F_0.97_um	lam_F_0.97_um	F_1.24_um	lam_F_1.24_um	F_1.66_um	lam_F_1.66_um	F_2.16_um	lam_F_2.16_um	F_3.55_um	lam_F_3.55_um	F_4.44_um	lam_F_4.44_um	F_5.73_um	lam_F_5.73_um	F_7.87_um	lam_F_7.87_um	F_3.35_um	lam_F_3.35_um	F_4.60_um	lam_F_4.60_um	F_11.56_um	lam_F_11.56_um	F_22.09_um	lam_F_22.09_um	2MASS_ID	WISE_ID
J013401.88+303858.3	J013401.88+303858.3	M33	23.5078333333	30.6495277778	18.94	18.24	16.7	16.01	15.3	14.5	14.044	13.797	99.99	99.99	99.99	99.99	12.992	12.983	8.708	5.777	4.83934593948e-05	0.000208905585407	0.000789962867076	0.0011600989254	0.0019988519102	0.00252631974878	0.00247001708144	0.00201897273977	99.99	99.99	99.99	99.99	0.00196750922934	0.00110100754585	0.010411250894	0.0408848206329	1.12021896747e-12	4.0327882829e-13	3.23717332759e-12	1.42435626414e-12	7.8343424834e-12	4.30888836587e-12	6.90398090897e-12	4.90182644537e-12	6.37321259497e-12	6.18201621712e-12	4.96907619948e-12	6.13680910636e-12	2.68262008871e-12	4.45851458743e-12	1.29941065971e-12	2.80542761431e-12	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	5.2513933712e-13	1.76058214163e-12	1.55907619799e-13	7.17611592411e-13	2.33694446007e-13	2.7016947514e-12	2.51396233765e-13	5.55291543028e-12	01340184+3038581	J013401.90+303859.7
J013402.33+301749.2	J013402.33+301749.2	M33	23.5097083333	30.297	23.0	20.84	18.74	17.61	16.39	15.241	14.482	14.087	13.77	13.77	99.99	12.96	13.666	13.421	11.735	8.91	1.15023523899e-06	1.90524158293e-05	0.000120672046301	0.000265763310222	0.000732454446055	0.00127669840867	0.00165006083658	0.00154571867901	0.000861515285706	0.000557268446069	99.99	0.000413075425836	0.0010575886425	0.000735512902252	0.000640771094655	0.00228224411976	2.66258157173e-14	9.58529365823e-15	2.95233716364e-13	1.299028352e-13	1.19674756663e-12	6.58211161644e-13	1.58161065397e-12	1.12294356432e-12	2.33538456602e-12	2.26532302903e-12	2.51116735302e-12	3.10129168098e-12	1.79208734266e-12	2.9784491635e-12	9.94824392058e-13	2.14782586245e-12	2.05081996201e-13	7.28041086512e-13	8.48428829927e-14	3.76617557605e-13	99.99	99.99	1.99977181511e-14	1.57422037285e-13	2.82276388028e-13	9.46359818503e-13	1.04151934611e-13	4.79390524628e-13	1.43829639212e-14	1.662785693e-13	1.40332663164e-14	3.09970996378e-13	01340229+3017490	J013402.27+301748.7
J013402.53+304107.7	J013402.53+304107.7	M33	23.5105416667	30.6854722222	21.99	21.04	19.0	17.89	16.53	15.276	14.535	14.184	14.06	14.46	99.99	99.99	13.844	14.828	11.86	8.866	2.91599428616e-06	1.58471092388e-05	9.49744259754e-05	0.000205350150039	0.000643843950635	0.00123619879824	0.00157144779039	0.00141361275493	0.000659573179538	0.000295164724317	99.99	99.99	0.000897670138257	0.000201275213254	0.00057108783924	0.00237663285604	6.74998677353e-14	2.42999523847e-14	2.45564709279e-13	1.08048472083e-13	9.4189513364e-13	5.18042323502e-13	1.2220798455e-12	8.67676690306e-13	2.05285561899e-12	1.99126995042e-12	2.4315077413e-12	3.0029120605e-12	1.70670779669e-12	2.8365483581e-12	9.09801032118e-13	1.96426042834e-12	1.5701008043e-13	5.57385785525e-13	4.49381735956e-14	1.99480552591e-13	99.99	99.99	99.99	99.99	2.39593235105e-13	8.03260280013e-13	2.85014753453e-14	1.31186590719e-13	1.28188300879e-14	1.4819593088e-13	1.46136522016e-14	3.22790733924e-13	01340250+3041074	J013402.52+304107.0
J013403.13+302136.8	J013403.13+302136.8	M33	23.5130416667	30.3602222222	21.47	20.2	18.38	17.47	16.62	15.742	15.083	14.831	14.71	14.68	99.99	14.06	14.594	14.715	12.469	9.223	4.70746032753e-06	3.43518437465e-05	0.00016811508223	0.000302339593279	0.000592625888638	0.000804800647385	0.000948636775154	0.000778987439536	0.000362462421457	0.000241026310524	99.99	0.000149978622086	0.000449900813303	0.000223352231302	0.000325913921889	0.00171065368314	1.08968989063e-13	3.92288360627e-14	5.32311628304e-13	2.34217116454e-13	1.66725701385e-12	9.16991357619e-13	1.7992834355e-12	1.27749123921e-12	1.88955007537e-12	1.83286357311e-12	1.58298083375e-12	1.95498132968e-12	1.03028925955e-12	1.71234074938e-12	5.01356240615e-13	1.08242812349e-12	8.62834568038e-14	3.06306271653e-13	3.66957203592e-14	1.62892302675e-13	99.99	99.99	7.26073260613e-15	5.71564870755e-14	1.20081070698e-13	4.02583797622e-13	3.16276803827e-14	1.45575887265e-13	7.31557371899e-15	8.45738846505e-14	1.05186200296e-14	2.32338434801e-13	01340310+3021364	J013403.11+302136.5
J013403.34+302611.7	J013403.34+302611.7	M33	23.5139166667	30.4365833333	99.99	21.55	19.68	18.66	17.45	16.226	15.411	15.558	15.09	15.48	99.99	99.99	15.166	15.471	12.592	9.409	99.99	9.90717995555e-06	5.07699431806e-05	0.000101040392477	0.000275918372411	0.000515333430869	0.000701293730945	0.00039877732439	0.000255424756162	0.000115362445258	99.99	99.99	0.000265654256122	0.000111324382657	0.000291006649272	0.00144132558803	99.99	99.99	1.53520350551e-13	6.75489542424e-14	5.03503568733e-13	2.76926962803e-13	6.01311599746e-13	4.2693123582e-13	8.79748238106e-13	8.53355790963e-13	1.01362113302e-12	1.25182209928e-12	7.61656534627e-13	1.26587316055e-12	2.56653047343e-13	5.54113929213e-13	6.08033539762e-14	2.15851906615e-13	1.75636760234e-14	7.79651578678e-14	99.99	99.99	99.99	99.99	7.09046229023e-14	2.37714838742e-13	1.57640332177e-14	7.25586920944e-14	6.53203331457e-15	7.55155307431e-14	8.86255140299e-15	1.95758694155e-13	01340331+3026113	J013403.34+302610.8
J013403.73+304202.4	J013403.73+304202.4	M33	23.5155416667	30.7006666667	22.72	21.62	19.43	17.98	16.18	14.738	13.935	13.583	13.26	13.32	99.99	12.48	13.276	13.456	12.276	8.939	1.48862966299e-06	9.2885955221e-06	6.39155716254e-05	0.000189014457663	0.000888752058316	0.00202902929343	0.00273086327247	0.00245884105075	0.00137804369202	0.000843459924946	99.99	0.000642731165862	0.0015146656562	0.000712180856245	0.000389316591455	0.00222209231192	3.44590199765e-14	1.24052471916e-14	1.43934847966e-13	6.33313331052e-14	6.33873437608e-13	3.48630390684e-13	1.12486287044e-12	7.98652638012e-13	2.83372959395e-12	2.74871770613e-12	3.99094420843e-12	4.92881609741e-12	2.96591822352e-12	4.92935608749e-12	1.58250986204e-12	3.41663879214e-12	3.28040553547e-13	1.16454396509e-12	1.28414899903e-13	5.70033740671e-13	99.99	99.99	3.11157621536e-14	2.44943279673e-13	4.04272827184e-13	1.35536508042e-12	1.00848011971e-13	4.64183229499e-13	8.73873140585e-15	1.01026726037e-13	1.36633995123e-14	3.01801267447e-13	01340369+3042022	J013403.71+304202.3
J013405.99+310207.7	J013405.99+310207.7	M33	23.5249583333	31.0354722222	22.4	20.93	19.08	18.09	16.99	15.759	15.076	14.825	14.75	14.91	99.99	14.03	14.807	14.849	12.705	9.211	1.99887975157e-06	1.7536787991e-05	8.82280493348e-05	0.000170802815193	0.00042148354054	0.000792297557459	0.000954772620842	0.000783304199878	0.000349351801773	0.000195013399439	99.99	0.000154180467875	0.000369757318191	0.000197419612649	0.000262242400934	0.00172966539543	4.62703646197e-14	1.66573312631e-14	2.71747747794e-13	1.19569009029e-13	8.74988919023e-13	4.81243905463e-13	1.01648174088e-12	7.21702036027e-13	1.34387354833e-12	1.30355734188e-12	1.55838821969e-12	1.92460945132e-12	1.03695323893e-12	1.72341628311e-12	5.04134507153e-13	1.08842640094e-12	8.31624999261e-14	2.95226874738e-13	2.96903568601e-14	1.31795494102e-13	99.99	99.99	7.46415145544e-15	5.87578002572e-14	9.86903187414e-14	3.30869162612e-13	2.79555049606e-14	1.28673598233e-13	5.88638130326e-15	6.80512769707e-14	1.06355209428e-14	2.34920577241e-13	01340596+3102076	J013405.97+310207.5
J013406.55+302548.3	J013406.55+302548.3	M33	23.5272916667	30.4300833333	22.16	20.66	18.79	17.85	16.85	15.657	14.836	14.617	14.6	14.82	99.99	14.15	14.559	14.69	12.874	9.326	2.49336964906e-06	2.24879595624e-05	0.000115240909558	0.000213056615858	0.000479491176244	0.000870338744108	0.00119096762709	0.000948703395851	0.000401109536382	0.000211867554099	99.99	0.000138047758471	0.0004646401964	0.000228554773101	0.00022444137072	0.00155582984004	5.77168900246e-14	2.07780804088e-14	3.48470447764e-13	1.53326997016e-13	1.14288505347e-12	6.28586779406e-13	1.26794256611e-12	9.00239221935e-13	1.52882721727e-12	1.48296240075e-12	1.71188921787e-12	2.11418318407e-12	1.29347837529e-12	2.14976105973e-12	6.10585413656e-13	1.31825390808e-12	9.54833254629e-14	3.38965805393e-13	3.22563644671e-14	1.43186001869e-13	99.99	99.99	6.68313821793e-15	5.26096640515e-14	1.24015095379e-13	4.15773008769e-13	3.23643836977e-14	1.48966785284e-13	5.03788664066e-15	5.82419998753e-14	9.56662536638e-15	2.1131049108e-13	01340652+3025479	J013406.54+302548.1
J013407.23+304158.8	J013406.98+304158.7	M33	23.530125	30.6996666667	23.29	21.51	19.48	18.24	16.62	15.056	14.265	14.021	13.58	13.88	99.99	99.99	13.385	13.449	9.186	6.522	8.80616196119e-07	1.02789807245e-05	6.10388970336e-05	0.000148763033095	0.000592625888638	0.00151386907384	0.00201511556066	0.00164259484345	0.00102627319889	0.000503575338012	99.99	99.99	0.00136998804781	0.00071678728934	0.00670352004547	0.0205855320788	2.03846341694e-14	7.33846830099e-15	1.59281726103e-13	7.00839594853e-14	6.05344433391e-13	3.32939438365e-13	8.85318586164e-13	6.28576196177e-13	1.88955007537e-12	1.83286357311e-12	2.97766376863e-12	3.67741475426e-12	2.18856360335e-12	3.63739270877e-12	1.0571738821e-12	2.28243841146e-12	2.44302288964e-13	8.67273125823e-13	7.66682265655e-14	3.40330257724e-13	99.99	99.99	99.99	99.99	3.65657555533e-13	1.22590352068e-12	1.01500303612e-13	4.67185597467e-13	1.5046946993e-13	1.73954744796e-12	1.26578156748e-13	2.79589629969e-12	01340718+3041586	J013407.18+304157.6
J013407.32+305152.0	J013407.32+305152.0	M33	23.5305	30.8644444444	99.99	21.53	19.56	18.41	17.16	15.904	15.02	14.769	14.64	14.83	99.99	99.99	14.587	14.757	10.895	8.759	99.99	1.00913681826e-05	5.67030836303e-05	0.000127202317707	0.000360396545545	0.000693247507929	0.00100530989365	0.000824765441203	0.000386601012817	0.000209925140688	99.99	99.99	0.000452810801654	0.000214877179841	0.00138900213213	0.00262278141008	99.99	99.99	1.56374506962e-13	6.88047830634e-14	5.62344631045e-13	3.09289547075e-13	7.57006453327e-13	5.37474581862e-13	1.1491015375e-12	1.11462849137e-12	1.36356440773e-12	1.68400204355e-12	1.09184043153e-12	1.81463879721e-12	5.30818958052e-13	1.14603813044e-12	9.20296003533e-14	3.26705081254e-13	3.19606363401e-14	1.41873264714e-13	99.99	99.99	99.99	99.99	1.20857763041e-13	4.05187736372e-13	3.04275749829e-14	1.40052042131e-13	3.11780099314e-14	3.60442737215e-13	1.61271923975e-14	3.56222263834e-13	01340728+3051519	J013407.27+305152.0
J013407.38+305935.0	J013407.38+305935.0	M33	23.53075	30.9930555556	22.71	21.19	19.2	18.0	16.54	15.332	14.492	14.373	14.03	14.06	99.99	13.42	14.015	13.981	11.769	9.233	1.50240378367e-06	1.38022551531e-05	7.89962867076e-05	0.000185564555012	0.000637941153815	0.00117405466108	0.0016349329879	0.00118776481238	0.000678051978373	0.000426642831449	99.99	0.000270414116371	0.00076686122372	0.000439127156382	0.000621016175597	0.0016949703159	3.47778653627e-14	1.25200315306e-14	2.13877920761e-13	9.41062851346e-14	7.8343424834e-13	4.30888836587e-13	1.10433180923e-12	7.84075584556e-13	2.03403492554e-12	1.97301387778e-12	2.30927501401e-12	2.85195464231e-12	1.77565738714e-12	2.95114257743e-12	7.64445318173e-13	1.65043744194e-12	1.61408921652e-13	5.73001671864e-13	6.49554233398e-14	2.88337124205e-13	99.99	99.99	1.30912297005e-14	1.03054160202e-13	2.04679596254e-13	6.86208814401e-13	6.21823801288e-14	2.86213059257e-13	1.39395383509e-14	1.61152214967e-13	1.04221847416e-14	2.30208343227e-13	01340734+3059350	J013407.34+305934.9
J013407.69+304628.5	J013407.69+304628.5	M33	23.5320416667	30.7745833333	99.99	21.29	19.36	18.17	16.63	15.224	14.524	14.134	14.12	14.44	99.99	99.99	14.295	15.007	12.073	9.01	99.99	1.25878063072e-05	6.81721007819e-05	0.000158670074082	0.000587192661833	0.00129684573194	0.0015874496398	0.00148023427158	0.000624112653119	0.000300652246247	99.99	99.99	0.000592538779031	0.000170683010945	0.000469356581818	0.00208143137528	99.99	99.99	1.95058982032e-13	8.58259520943e-14	6.76086949903e-13	3.71847822447e-13	9.44277370056e-13	6.7043693274e-13	1.87222657615e-12	1.81605977886e-12	2.55079558479e-12	3.15023254721e-12	1.72408698124e-12	2.86543256282e-12	9.52678633777e-13	2.05683317032e-12	1.48568772812e-13	5.27419143481e-13	4.57736366194e-14	2.03189172953e-13	99.99	99.99	99.99	99.99	1.58151950191e-13	5.30220228209e-13	2.41694819231e-14	1.11247291396e-13	1.05353360019e-14	1.2179691245e-13	1.27984909922e-14	2.82696908582e-13	01340766+3046284	J013407.66+304628.8
J013409.19+304638.9	J013409.19+304638.9	M33	23.5382916667	30.7774722222	21.38	21.28	19.36	18.29	17.06	15.705	14.926	14.723	14.41	14.63	99.99	99.99	13.207	13.392	12.151	8.998	5.11430552199e-06	1.27042798449e-05	6.81721007819e-05	0.00014206759368	0.000395166954155	0.000832699525265	0.00109622564233	0.0008604595422	0.000477818529559	0.000252385530581	99.99	99.99	0.00161404923477	0.000755423160042	0.000436820400179	0.00210456380404	1.18386701898e-13	4.26192126832e-14	1.96863840571e-13	8.66200898514e-14	6.76086949903e-13	3.71847822447e-13	8.45472686054e-13	6.00285607098e-13	1.25996478102e-12	1.22216583759e-12	1.6378557759e-12	2.02275188323e-12	1.1905816166e-12	1.9787466468e-12	5.53791677996e-13	1.19563623279e-12	1.13743748358e-13	4.03790306669e-13	3.84251363794e-14	1.70569180388e-13	99.99	99.99	99.99	99.99	4.30798866194e-13	1.4442962788e-12	1.06971316652e-13	4.92367576286e-13	9.80501790455e-15	1.13353850991e-13	1.29407297345e-14	2.85838720595e-13	01340912+3046390	J013408.86+304638.0
J013409.34+304526.8	J013409.34+304526.8	M33	23.5389166667	30.7574444444	23.46	21.66	19.68	18.49	16.95	15.823	15.01	14.803	14.52	14.81	99.99	99.99	14.65	15.574	12.586	9.248	7.52985596128e-07	8.95261795291e-06	5.07699431806e-05	0.000118166677471	0.00043730115011	0.000746944471282	0.00101461191157	0.000799337991888	0.00043178046277	0.000213827940441	99.99	99.99	0.000427284145265	0.00010124889577	0.000292619263159	0.00167171445133	1.74302221326e-14	6.27487996773e-15	1.38728583981e-13	6.10405769516e-14	5.03503568733e-13	2.76926962803e-13	7.03233549716e-13	4.99295820299e-13	1.39430699365e-12	1.35247778384e-12	1.46918219531e-12	1.81444001121e-12	1.10194310666e-12	1.83142944327e-12	5.14453854136e-13	1.11070587108e-12	1.02784478342e-13	3.64884898116e-13	3.25548289328e-14	1.44510885633e-13	99.99	99.99	99.99	99.99	1.1404455413e-13	3.82345772175e-13	1.43372989643e-14	6.59917196729e-14	6.56823058931e-15	7.59340001969e-14	1.02791870061e-14	2.27049766346e-13	01340931+3045268	J013409.33+304527.0
J013410.12+301920.1	J013410.12+301920.1	M33	23.5421666667	30.32225	19.53	18.5	16.96	15.97	99.99	13.859	13.298	13.088	12.98	12.9	99.99	12.76	12.913	12.729	12.499	9.134	2.81051992573e-05	0.000164418261439	0.000621736948548	0.00120363560027	99.99	0.00455919656816	0.00491020875859	0.00387909535206	0.00178345841555	0.0012418365928	99.99	0.000496625893298	0.00211600543207	0.00139120232712	0.000317031862708	0.00185678704263	6.50583316141e-13	2.34209993811e-13	2.54780363799e-12	1.12103360072e-12	6.16598626659e-12	3.39129244662e-12	7.16307637532e-12	5.08578422648e-12	99.99	99.99	8.96758819485e-12	1.10749714206e-11	5.33284759629e-12	8.86319270504e-12	2.49658539276e-12	5.39012786298e-12	4.24548720227e-13	1.50714795681e-12	1.89066862626e-13	8.39267803199e-13	99.99	99.99	2.40425453065e-14	1.89262916653e-13	5.64773813189e-13	1.8934606861e-12	1.97000505852e-13	9.06753928338e-13	7.11620402549e-15	8.22690114978e-14	1.14171778718e-14	2.52186049985e-13	01341008+3019205	J013410.07+301918.9
J013410.53+305259.5	J013410.53+305259.5	M33	23.543875	30.8831944444	99.99	21.39	19.37	18.29	17.13	15.848	15.002	14.91	14.72	15.01	99.99	99.99	14.857	15.497	12.74	9.185	99.99	1.14802157958e-05	6.75470952052e-05	0.00014206759368	0.000370493522608	0.000729941939324	0.00102211545855	0.000724319963265	0.000359139346002	0.000177854334108	99.99	99.99	0.0003531154975	0.000108690176865	0.000253923509797	0.00177158541741	99.99	99.99	1.77895905927e-13	7.8274198608e-14	6.69888547489e-13	3.68438701119e-13	8.45472686054e-13	6.00285607098e-13	1.18129510875e-12	1.14585625549e-12	1.43573952563e-12	1.77313831415e-12	1.11009251017e-12	1.8449737519e-12	4.66172258183e-13	1.00646590542e-12	8.5492405317e-14	3.03498038875e-13	2.70779272807e-14	1.20198919199e-13	99.99	99.99	99.99	99.99	9.42485227101e-14	3.15977597238e-13	1.53910178313e-14	7.08417768739e-14	5.69965266945e-15	6.5892544581e-14	1.0893282515e-14	2.40614092177e-13	01341048+3052594	J013410.47+305259.6
J013411.08+304006.4	J013411.08+304006.4	M33	23.5461666667	30.6684444444	99.99	21.83	19.88	18.8	17.46	16.122	15.291	15.037	14.84	15.39	99.99	99.99	14.887	16.905	12.657	9.011	99.99	7.6550856047e-06	4.22285993986e-05	8.8816780097e-05	0.000273388737568	0.000567137438112	0.000783249193991	0.000644362792738	0.000321560716333	0.000125332716532	99.99	99.99	0.000343492119866	2.971599629e-05	0.000274096135468	0.00207951518871	99.99	99.99	1.18622194288e-13	5.21937654866e-14	4.18796027093e-13	2.30337814901e-13	5.28566435809e-13	3.75282169424e-13	8.71682657779e-13	8.45532178046e-13	1.11551562185e-12	1.37766179299e-12	8.50666190957e-13	1.41380720937e-12	4.14711830978e-13	8.95362843082e-13	7.65468874429e-14	2.71741450422e-13	1.90816276767e-14	8.47033452569e-14	99.99	99.99	99.99	99.99	9.16799888113e-14	3.07366330489e-13	4.20791870955e-15	1.93682082363e-14	6.15245422314e-15	7.11272927829e-14	1.27867085732e-14	2.82436654977e-13	01341104+3040061	J013411.00+304006.1
J013411.21+301848.4	J013411.21+301848.4	M33	23.5467083333	30.3134444444	21.63	20.99	19.38	18.54	17.74	16.788	15.965	15.738	15.65	15.83	99.99	99.99	15.693	16.033	12.407	9.404	4.06243727712e-06	1.65939604881e-05	6.6927819714e-05	0.000112848300899	0.000211242169703	0.000307106011048	0.000421017314411	0.000337855081361	0.000152497592495	8.35727037874e-05	99.99	99.99	0.000163499631532	6.63422651092e-05	0.000345066590215	0.00144797844467	9.40378999333e-14	3.3853643976e-14	2.5713781748e-13	1.13140639691e-13	6.6374697237e-13	3.65060834804e-13	6.71582826221e-13	4.76823806617e-13	6.7353226603e-13	6.53326298049e-13	6.04053849855e-13	7.4600650457e-13	4.57255746861e-13	7.59959051283e-13	2.17443497631e-13	4.69460511386e-13	3.63017478664e-14	1.28871204926e-13	1.27237585024e-14	5.64807639924e-14	99.99	99.99	99.99	99.99	4.36389760422e-14	1.46304031079e-13	9.39436308519e-15	4.32403744085e-14	7.74548096641e-15	8.95439563565e-14	8.9034590816e-15	1.96662275232e-13	01341115+3018484	J013411.21+301847.6
J013412.24+303816.4	J013412.24+303816.4	M33	23.551	30.6378888889	22.88	22.0	19.98	18.76	17.31	15.947	15.014	14.85	14.41	14.69	99.99	12.97	14.514	15.198	12.274	9.076	1.28465546473e-06	6.54560888486e-06	3.85129403823e-05	9.21499331521e-05	0.000313892269115	0.000666328389353	0.00101088082029	0.000765474019452	0.000477818529559	0.000238816568027	99.99	0.000409288327569	0.000484302575104	0.00014314965163	0.000390034400042	0.00195867372206	2.97373950168e-14	1.07054622061e-14	1.01429889745e-13	4.46291514877e-14	3.81946516188e-13	2.10070583904e-13	5.48402696799e-13	3.89365914727e-13	1.00082560032e-12	9.70800832315e-13	1.31061657661e-12	1.61861147211e-12	1.09789086731e-12	1.82469462147e-12	4.92659004758e-13	1.06365079127e-12	1.13743748358e-13	4.03790306669e-13	3.63592919728e-14	1.61398897067e-13	99.99	99.99	1.9814377969e-14	1.55978783372e-13	1.29263095422e-13	4.33367453711e-13	2.02706344246e-14	9.33016761296e-14	8.75484357928e-15	1.01212995651e-13	1.20436677788e-14	2.66024146999e-13	01341221+3038161	J013412.24+303816.0
J013412.27+305314.1	J013412.27+305314.1	M33	23.551125	30.88725	21.21	20.44	18.48	17.23	15.88	14.566	13.789	13.487	12.98	12.96	99.99	11.88	13.079	13.048	11.161	9.218	5.98117719345e-06	2.75391195685e-05	0.000153322777253	0.000377133424359	0.00117160338978	0.00237732368418	0.00312392038177	0.0026861512014	0.00178345841555	0.00117507193245	99.99	0.0011169387527	0.00181600390582	0.00103702755313	0.00108718364976	0.00171854970178	1.38453175774e-13	4.98431432788e-14	4.26742555297e-13	1.87766724331e-13	1.52055646863e-12	8.36306057744e-13	2.2443964949e-12	1.59352151138e-12	3.73558313247e-12	3.6235156385e-12	4.67601242607e-12	5.77487534619e-12	3.39280713265e-12	5.63884545446e-12	1.72880665298e-12	3.73249356378e-12	4.24548720227e-13	1.50714795681e-12	1.789020914e-13	7.94146383724e-13	99.99	99.99	5.40729972577e-14	4.25662634412e-13	4.84701709699e-13	1.62501095194e-12	1.46847765107e-13	6.75910893236e-13	2.44032905676e-14	2.82121561594e-13	1.05671717737e-14	2.33410860289e-13	01341224+3053141	J013412.23+305314.0
J013412.95+302609.1	J013412.95+302609.1	M33	23.5539583333	30.4358611111	99.99	21.79	19.89	18.98	18.07	16.77	16.316	15.805	15.78	15.97	99.99	99.99	99.99	99.99	99.99	99.99	99.99	7.9423688404e-06	4.18414452722e-05	7.52480109339e-05	0.000155876490605	0.000312239840957	0.000304719296243	0.000317636538903	0.000135289156004	7.34622884215e-05	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	1.2307389732e-13	5.41525148209e-14	4.14956482038e-13	2.28226065121e-13	4.47815974612e-13	3.17949341974e-13	4.97002308232e-13	4.82092238985e-13	6.14151697534e-13	7.58477346454e-13	3.30947551603e-13	5.50034830763e-13	2.04430845664e-13	4.41366195789e-13	3.22053138672e-14	1.14328864228e-13	1.11844702224e-14	4.96478633171e-14	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	01341295+3026084	
J013414.13+304742.0	J013414.13+304742.0	M33	23.558875	30.795	22.5	21.25	19.38	18.42	17.34	16.018	15.293	15.189	14.87	15.36	99.99	99.99	15.321	16.895	11.303	8.97	1.823e-06	1.30602067365e-05	6.6927819714e-05	0.000126036119849	0.000305337833347	0.000624149054654	0.000781807723707	0.000560183683722	0.000312797294089	0.000128844075283	99.99	99.99	0.000230312112191	2.99909550184e-05	0.000953900139687	0.00215954419743	4.21990740741e-14	1.51916666667e-14	2.02379236619e-13	8.90468641125e-14	6.6374697237e-13	3.65060834804e-13	7.50066176446e-13	5.32546985277e-13	9.73550324201e-13	9.44343814475e-13	1.22765307673e-12	1.51615154977e-12	8.49100648285e-13	1.41120527745e-12	3.60534164571e-13	7.78393261309e-13	7.44607722488e-14	2.64335741483e-13	1.96162242464e-14	8.707641943e-14	99.99	99.99	99.99	99.99	6.14716048713e-14	2.06089702492e-13	4.24685410199e-15	1.95474200606e-14	2.14115639859e-14	2.47534808929e-13	1.3278798084e-14	2.93306075718e-13	01341409+3047418	J013414.09+304741.6
